char;time_ingame;time_rw;pos;vehicle;subtitles_text;speaker;soundfile
Michael;05:00:00;13:12:38;5296.825,-5188.14,-5188.14;;;;
Michael;05:00:00;13:12:39;5296.771,-5188.1,-5188.1;;;;
Michael;05:00:00;13:12:39;5296.823,-5188.073,-5188.073;;;;
Michael;05:00:00;13:12:40;5296.869,-5188.122,-5188.122;;How 'bout you make sure this is one of 'em?;Cutscene;Cutscene
Michael;05:00:00;13:12:40;5296.848,-5188.148,-5188.148;;;;
Michael;05:00:00;13:12:41;5296.821,-5188.106,-5188.106;;;;
Michael;05:00:00;13:12:41;5296.861,-5188.114,-5188.114;;;;
Michael;05:00:00;13:12:42;5296.633,-5188.354,-5188.354;;;;
Michael;05:00:00;13:12:42;5296.633,-5188.354,-5188.354;;I see it in his eyes. He's crazy.;PROGUARD;PRO_BTAA
Michael;05:00:00;13:12:43;5296.633,-5188.354,-5188.354;;;;
Michael;05:00:00;13:12:43;5296.633,-5188.354,-5188.354;;;;
Michael;05:00:00;13:12:44;5296.633,-5188.354,-5188.354;;No one's crazy. Alright, think. Be cool.;Michael;PRO_BTAB
Michael;05:00:00;13:12:44;5296.633,-5188.354,-5188.354;;;;
Michael;05:00:00;13:12:45;5296.633,-5188.354,-5188.354;;;;
Michael;05:00:00;13:12:45;5296.633,-5188.354,-5188.354;;;;
Michael;05:00:00;13:12:46;5296.688,-5188.161,-5188.161;;;;
Michael;05:00:00;13:12:46;5296.688,-5188.161,-5188.161;;;;
Michael;05:00:00;13:12:47;5296.688,-5188.161,-5188.161;;;;
Michael;05:00:00;13:12:48;5296.688,-5188.161,-5188.161;;;;
Michael;05:00:00;13:12:48;5296.688,-5188.162,-5188.162;;;;
Michael;05:00:00;13:12:49;5296.688,-5188.163,-5188.163;;Fuck! You didn't have to do that!;Michael;PRO_BUAA
Michael;05:00:00;13:12:49;5296.758,-5188.261,-5188.261;;;;
Michael;05:00:00;13:12:50;5297.038,-5188.75,-5188.75;;;;
Michael;05:00:00;13:12:50;5297.011,-5189.043,-5189.043;;;;
Michael;05:00:00;13:12:51;5296.607,-5189.085,-5189.085;;;;
Michael;05:00:00;13:12:51;5296.109,-5189.002,-5189.002;;Let's get going. There'll be time for grieving later.;Trevor;PRO_BUAB
Michael;05:00:00;13:12:52;5295.752,-5188.771,-5188.771;;;;
Michael;05:00:00;13:12:52;5295.612,-5188.534,-5188.534;;;;
Michael;05:00:00;13:12:53;5295.766,-5189.013,-5189.013;;;;
Michael;05:00:00;13:12:53;5296.149,-5189.313,-5189.313;;;;
Michael;05:00:00;13:12:54;5296.279,-5189.219,-5189.219;;;;
Michael;05:00:00;13:12:54;5296.295,-5189.014,-5189.014;;Yeah, you got that right.;Michael;PRO_BUAC
Michael;05:00:00;13:12:55;5296.313,-5188.52,-5188.52;;;;
Michael;05:00:00;13:12:55;5296.385,-5186.485,-5186.485;;;;
Michael;05:00:00;13:12:56;5296.464,-5184.347,-5184.347;;;;
Michael;05:00:00;13:12:56;5296.844,-5182.623,-5182.623;;Come on!;Michael;PRO_FOAA
Michael;05:00:00;13:12:57;5298.587,-5181.989,-5181.989;;;;
Michael;05:00:00;13:12:57;5300.747,-5181.978,-5181.978;;;;
Michael;05:00:00;13:12:58;5302.884,-5181.94,-5181.94;;;;
Michael;05:00:00;13:12:58;5305.047,-5181.902,-5181.902;;;;
Michael;05:00:00;13:12:59;5307.22,-5181.892,-5181.892;;;;
Michael;05:00:00;13:12:59;5309.341,-5182.06,-5182.06;;;;
Michael;05:00:00;13:13:00;5311.491,-5182.328,-5182.328;;;;
Michael;05:00:00;13:13:01;5313.868,-5182.801,-5182.801;;;;
Michael;05:00:00;13:13:01;5314.829,-5183.055,-5183.055;;;;
Michael;05:00:00;13:13:02;5314.829,-5183.055,-5183.055;;;;
Michael;05:00:00;13:13:02;5314.829,-5183.055,-5183.055;;;;
Michael;05:00:00;13:13:03;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:03;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:04;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:04;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:05;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:05;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:06;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:06;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:07;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:07;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:08;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:08;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:09;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:09;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:10;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:10;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:11;5314.838,-5183.058,-5183.058;;I'm setting the charges. They're on a timer, so brace yourselves!;BRAD;PRO_AKAC
Michael;05:00:00;13:13:11;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:12;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:12;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:13;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:13;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:14;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:14;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:15;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:16;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:16;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:17;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:17;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:18;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:18;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:19;5314.838,-5183.058,-5183.058;;;;
Michael;05:00:00;13:13:19;5314.83,-5183.047,-5183.047;;;;
Michael;05:00:00;13:13:20;5314.751,-5182.941,-5182.941;;;;
Michael;05:00:00;13:13:20;5314.629,-5182.748,-5182.748;;;;
Michael;05:00:00;13:13:21;5314.512,-5182.5,-5182.5;;;;
Michael;05:00:00;13:13:21;5314.446,-5182.233,-5182.233;;;;
Michael;05:00:00;13:13:22;5314.478,-5181.977,-5181.977;;;;
Michael;05:00:00;13:13:22;5314.653,-5181.763,-5181.763;;;;
Michael;05:00:00;13:13:23;5315.035,-5181.609,-5181.609;;;;
Michael;05:00:00;13:13:23;5315.877,-5181.4,-5181.4;;Oh fuck. You hear that? Sirens.;Michael;PRO_EFAA
Michael;05:00:00;13:13:24;5316.767,-5181.622,-5181.622;;;;
Michael;05:00:00;13:13:24;5317.647,-5182.831,-5182.831;;;;
Michael;05:00:00;13:13:25;5318.412,-5184.537,-5184.537;;;;
Michael;05:00:00;13:13:25;5319.039,-5186.334,-5186.334;;Fuck the cops. T, hit the shutter switch.;BRAD;PRO_EFAB
Michael;05:00:00;13:13:26;5319.595,-5188.04,-5188.04;;;;
Michael;05:00:00;13:13:26;5319.891,-5188.965,-5188.965;;;;
Michael;05:00:00;13:13:27;5320.039,-5189.184,-5189.184;;;;
Michael;05:00:00;13:13:27;5320.136,-5189.2,-5189.2;;;;
Michael;05:00:00;13:13:28;5320.155,-5189.267,-5189.267;;;;
Michael;05:00:00;13:13:28;5320.154,-5189.203,-5189.203;;;;
Michael;05:00:00;13:13:29;5320.131,-5189.169,-5189.169;;What's this? Local resistance?;Trevor;PRO_EIAA
Michael;05:00:00;13:13:30;5320.084,-5189.222,-5189.222;;;;
Michael;05:00:00;13:13:30;5319.982,-5189.287,-5189.287;;;;
Michael;05:00:00;13:13:31;5319.769,-5189.279,-5189.279;;;;
Michael;05:00:00;13:13:31;5319.599,-5189.237,-5189.237;;It ain't supposed to go down like this.;Michael;PRO_EIAB
Michael;05:00:00;13:13:32;5319.922,-5189.222,-5189.222;;;;
Michael;05:00:00;13:13:32;5320.253,-5189.207,-5189.207;;;;
Michael;05:00:00;13:13:33;5320.46,-5189.363,-5189.363;;;;
Michael;05:00:00;13:13:33;5320.655,-5189.488,-5189.488;;;;
Michael;05:00:00;13:13:34;5320.917,-5189.583,-5189.583;;It never is. Come on. Go.;Trevor;PRO_EIAC
Michael;05:00:00;13:13:34;5321.199,-5189.645,-5189.645;;;;
Michael;05:00:00;13:13:35;5321.438,-5189.448,-5189.448;;;;
Michael;05:00:00;13:13:35;5321.993,-5188.978,-5188.978;;;;
Michael;05:00:00;13:13:36;5322.567,-5189.385,-5189.385;;;;
Michael;05:00:00;13:13:36;5322.626,-5190.529,-5190.529;;Get down!;Michael;PRO_EMAA
Michael;05:00:00;13:13:37;5322.671,-5192.15,-5192.15;;;;
Michael;05:00:00;13:13:37;5322.715,-5193.744,-5193.744;;;;
Michael;05:00:00;13:13:38;5322.847,-5195.289,-5195.289;;;;
Michael;05:00:00;13:13:38;5324.574,-5195.5,-5195.5;;You shouldn't have been a cop.;Trevor;PRO_ELAA
Michael;05:00:00;13:13:39;5326.711,-5195.287,-5195.287;;;;
Michael;05:00:00;13:13:39;5328.011,-5195.156,-5195.156;;;;
Michael;05:00:00;13:13:40;5328.257,-5195.131,-5195.131;;;;
Michael;05:00:00;13:13:40;5328.466,-5194.986,-5194.986;;;;
Michael;05:00:00;13:13:41;5328.623,-5194.798,-5194.798;;;;
Michael;05:00:00;13:13:41;5330.038,-5194.174,-5194.174;;;;
Michael;05:00:00;13:13:42;5331.735,-5193.767,-5193.767;;Dumb fucking cops!;BRAD;PRO_ENAA
Michael;05:00:00;13:13:42;5332.8,-5193.733,-5193.733;;;;
Michael;05:00:00;13:13:43;5333.524,-5193.539,-5193.539;;;;
Michael;05:00:00;13:13:43;5334.057,-5193.474,-5193.474;;Move! We're coming through!;Michael;PRO_EMAA
Michael;05:00:00;13:13:44;5335.269,-5193.389,-5193.389;;;;
Michael;05:00:00;13:13:44;5336.551,-5193.344,-5193.344;;;;
Michael;05:00:00;13:13:45;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:46;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:46;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:47;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:47;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:48;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:48;5336.817,-5193.333,-5193.333;;Wrong profession.;Trevor;PRO_ELAA
Michael;05:00:00;13:13:49;5336.456,-5192.968,-5192.968;;;;
Michael;05:00:00;13:13:49;5336.532,-5193.042,-5193.042;;;;
Michael;05:00:00;13:13:50;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:50;5336.817,-5193.333,-5193.333;;;;
Michael;05:00:00;13:13:51;5336.817,-5193.333,-5193.333;;Fuck these guys!;BRAD;PRO_ENAA
Michael;05:00:00;13:13:51;5336.817,-5193.333,-5193.333;;;;
